File Name,Pitch Data,Normalized Pitch Data
1350.mid,"60,62,65,64,65,60,62,65,65,64,62,64,65,64,65,64,62,60,62,65,65,64,65,67,65,64,65,64,62,62,64,65,64,65,64,62,65,67,69,69,69,71,69,71,72,71,71,71,69,67,71,67,71,71,69,69,65,65,64,62,67,67,69,65,64,62,62,65,62,60,62,65,62,60,62,65,65,64,62,60,65,67,67,60,62,65,65,64,62,62,65,67,65,65,64,62,64,65,64,62,64,65,62","0.17857142857142858,0.25,0.35714285714285715,0.32142857142857145,0.35714285714285715,0.17857142857142858,0.25,0.35714285714285715,0.35714285714285715,0.32142857142857145,0.25,0.32142857142857145,0.35714285714285715,0.32142857142857145,0.35714285714285715,0.32142857142857145,0.25,0.17857142857142858,0.25,0.35714285714285715,0.35714285714285715,0.32142857142857145,0.35714285714285715,0.42857142857142855,0.35714285714285715,0.32142857142857145,0.35714285714285715,0.32142857142857145,0.25,0.25,0.32142857142857145,0.35714285714285715,0.32142857142857145,0.35714285714285715,0.32142857142857145,0.25,0.35714285714285715,0.42857142857142855,0.5,0.5,0.5,0.5714285714285714,0.5,0.5714285714285714,0.6071428571428571,0.5714285714285714,0.5714285714285714,0.5714285714285714,0.5,0.42857142857142855,0.5714285714285714,0.42857142857142855,0.5714285714285714,0.5714285714285714,0.5,0.5,0.35714285714285715,0.35714285714285715,0.32142857142857145,0.25,0.42857142857142855,0.42857142857142855,0.5,0.35714285714285715,0.32142857142857145,0.25,0.25,0.35714285714285715,0.25,0.17857142857142858,0.25,0.35714285714285715,0.25,0.17857142857142858,0.25,0.35714285714285715,0.35714285714285715,0.32142857142857145,0.25,0.17857142857142858,0.35714285714285715,0.42857142857142855,0.42857142857142855,0.17857142857142858,0.25,0.35714285714285715,0.35714285714285715,0.32142857142857145,0.25,0.25,0.35714285714285715,0.42857142857142855,0.35714285714285715,0.35714285714285715,0.32142857142857145,0.25,0.32142857142857145,0.35714285714285715,0.32142857142857145,0.25,0.32142857142857145,0.35714285714285715,0.25"
1351.mid,"57,60,62,62,62,62,62,65,62,60,62,64,65,67,64,62,64,65,64,62,64,65,64,62,64,65,62,60,62,65,67,65,65,67,69,67,69,67,69,72,69,65,62,65,67,69,67,69,67,65,62,64,65,64,65,64,62,62,65,62,65,62,62,62,62,65,62,62,62,65,62,62,64,65,64,62,60,62,65,64,65,67,65,65,64,62,65,62,62,60,60,62,65,65,64,65,67,65,67,67,65,65,67,67,67,65,64,65,64,62,60,62,60,62,65,64,64,62,65,65,62","0.07142857142857142,0.17857142857142858,0.25,0.25,0.25,0.25,0.25,0.35714285714285715,0.25,0.17857142857142858,0.25,0.32142857142857145,0.35714285714285715,0.42857142857142855,0.32142857142857145,0.25,0.32142857142857145,0.35714285714285715,0.32142857142857145,0.25,0.32142857142857145,0.35714285714285715,0.32142857142857145,0.25,0.32142857142857145,0.35714285714285715,0.25,0.17857142857142858,0.25,0.35714285714285715,0.42857142857142855,0.35714285714285715,0.35714285714285715,0.42857142857142855,0.5,0.42857142857142855,0.5,0.42857142857142855,0.5,0.6071428571428571,0.5,0.35714285714285715,0.25,0.35714285714285715,0.42857142857142855,0.5,0.42857142857142855,0.5,0.42857142857142855,0.35714285714285715,0.25,0.32142857142857145,0.35714285714285715,0.32142857142857145,0.35714285714285715,0.32142857142857145,0.25,0.25,0.35714285714285715,0.25,0.35714285714285715,0.25,0.25,0.25,0.25,0.35714285714285715,0.25,0.25,0.25,0.35714285714285715,0.25,0.25,0.32142857142857145,0.35714285714285715,0.32142857142857145,0.25,0.17857142857142858,0.25,0.35714285714285715,0.32142857142857145,0.35714285714285715,0.42857142857142855,0.35714285714285715,0.35714285714285715,0.32142857142857145,0.25,0.35714285714285715,0.25,0.25,0.17857142857142858,0.17857142857142858,0.25,0.35714285714285715,0.35714285714285715,0.32142857142857145,0.35714285714285715,0.42857142857142855,0.35714285714285715,0.42857142857142855,0.42857142857142855,0.35714285714285715,0.35714285714285715,0.42857142857142855,0.42857142857142855,0.42857142857142855,0.35714285714285715,0.32142857142857145,0.35714285714285715,0.32142857142857145,0.25,0.17857142857142858,0.25,0.17857142857142858,0.25,0.35714285714285715,0.32142857142857145,0.32142857142857145,0.25,0.35714285714285715,0.35714285714285715,0.25"
1352.mid,"60,62,65,64,65,67,65,64,62,62,60,62,62,62,60,65,67,67,69,67,65,64,62,64,65,67,65,64,62,62,60,62,62,62,62,67,65,67,65,62,65,65,64,62,62,60,62,65,65,64,65,67,69,65,64,62,62,69,69,69,67,67,65,67,69,67,65,62","0.17857142857142858,0.25,0.35714285714285715,0.32142857142857145,0.35714285714285715,0.42857142857142855,0.35714285714285715,0.32142857142857145,0.25,0.25,0.17857142857142858,0.25,0.25,0.25,0.17857142857142858,0.35714285714285715,0.42857142857142855,0.42857142857142855,0.5,0.42857142857142855,0.35714285714285715,0.32142857142857145,0.25,0.32142857142857145,0.35714285714285715,0.42857142857142855,0.35714285714285715,0.32142857142857145,0.25,0.25,0.17857142857142858,0.25,0.25,0.25,0.25,0.42857142857142855,0.35714285714285715,0.42857142857142855,0.35714285714285715,0.25,0.35714285714285715,0.35714285714285715,0.32142857142857145,0.25,0.25,0.17857142857142858,0.25,0.35714285714285715,0.35714285714285715,0.32142857142857145,0.35714285714285715,0.42857142857142855,0.5,0.35714285714285715,0.32142857142857145,0.25,0.25,0.5,0.5,0.5,0.42857142857142855,0.42857142857142855,0.35714285714285715,0.42857142857142855,0.5,0.42857142857142855,0.35714285714285715,0.25"
1353.mid,"60,62,65,62,62,62,65,65,64,65,62,65,62,62,60,60,62,65,65,67,65,65,67,65,65,62,60,62,65,64,62,62,65,67,65,65,64,62,62,64,65,64,62,64,65,62,65,67,65,67,65,65,64,62,64,65,62,62,62,65,62,62,62,65,62,62,62,62,64,65,64,62,60,62,65,64,65,67,65,65,64,62,65,62,62,60,62,65,62,65,62,60,62,65,67,65,64,64,65,67,65,67,67,65,65,67,65,65,64,62,65,62,64,65,64,62,64,65,64,62,64,65,62","0.17857142857142858,0.25,0.35714285714285715,0.25,0.25,0.25,0.35714285714285715,0.35714285714285715,0.32142857142857145,0.35714285714285715,0.25,0.35714285714285715,0.25,0.25,0.17857142857142858,0.17857142857142858,0.25,0.35714285714285715,0.35714285714285715,0.42857142857142855,0.35714285714285715,0.35714285714285715,0.42857142857142855,0.35714285714285715,0.35714285714285715,0.25,0.17857142857142858,0.25,0.35714285714285715,0.32142857142857145,0.25,0.25,0.35714285714285715,0.42857142857142855,0.35714285714285715,0.35714285714285715,0.32142857142857145,0.25,0.25,0.32142857142857145,0.35714285714285715,0.32142857142857145,0.25,0.32142857142857145,0.35714285714285715,0.25,0.35714285714285715,0.42857142857142855,0.35714285714285715,0.42857142857142855,0.35714285714285715,0.35714285714285715,0.32142857142857145,0.25,0.32142857142857145,0.35714285714285715,0.25,0.25,0.25,0.35714285714285715,0.25,0.25,0.25,0.35714285714285715,0.25,0.25,0.25,0.25,0.32142857142857145,0.35714285714285715,0.32142857142857145,0.25,0.17857142857142858,0.25,0.35714285714285715,0.32142857142857145,0.35714285714285715,0.42857142857142855,0.35714285714285715,0.35714285714285715,0.32142857142857145,0.25,0.35714285714285715,0.25,0.25,0.17857142857142858,0.25,0.35714285714285715,0.25,0.35714285714285715,0.25,0.17857142857142858,0.25,0.35714285714285715,0.42857142857142855,0.35714285714285715,0.32142857142857145,0.32142857142857145,0.35714285714285715,0.42857142857142855,0.35714285714285715,0.42857142857142855,0.42857142857142855,0.35714285714285715,0.35714285714285715,0.42857142857142855,0.35714285714285715,0.35714285714285715,0.32142857142857145,0.25,0.35714285714285715,0.25,0.32142857142857145,0.35714285714285715,0.32142857142857145,0.25,0.32142857142857145,0.35714285714285715,0.32142857142857145,0.25,0.32142857142857145,0.35714285714285715,0.25"
1354.mid,"57,60,62,65,62,62,62,65,65,64,65,67,62,65,62,62,60,62,65,64,62,60,62,62,65,67,65,65,64,62,64,65,64,62,64,65,62,65,65,67,69,67,69,72,69,67,65,65,64,65,67,65,67,65,65,64,62,64,65,62,62,62,64,65,64,62,60,62,65,64,65,67,65,65,64,62,65,62,62,60,57,60,62,60,62,65,65,65,62,60,59,60,62,60,62,62,64,65,64,62,64,65,62","0.07142857142857142,0.17857142857142858,0.25,0.35714285714285715,0.25,0.25,0.25,0.35714285714285715,0.35714285714285715,0.32142857142857145,0.35714285714285715,0.42857142857142855,0.25,0.35714285714285715,0.25,0.25,0.17857142857142858,0.25,0.35714285714285715,0.32142857142857145,0.25,0.17857142857142858,0.25,0.25,0.35714285714285715,0.42857142857142855,0.35714285714285715,0.35714285714285715,0.32142857142857145,0.25,0.32142857142857145,0.35714285714285715,0.32142857142857145,0.25,0.32142857142857145,0.35714285714285715,0.25,0.35714285714285715,0.35714285714285715,0.42857142857142855,0.5,0.42857142857142855,0.5,0.6071428571428571,0.5,0.42857142857142855,0.35714285714285715,0.35714285714285715,0.32142857142857145,0.35714285714285715,0.42857142857142855,0.35714285714285715,0.42857142857142855,0.35714285714285715,0.35714285714285715,0.32142857142857145,0.25,0.32142857142857145,0.35714285714285715,0.25,0.25,0.25,0.32142857142857145,0.35714285714285715,0.32142857142857145,0.25,0.17857142857142858,0.25,0.35714285714285715,0.32142857142857145,0.35714285714285715,0.42857142857142855,0.35714285714285715,0.35714285714285715,0.32142857142857145,0.25,0.35714285714285715,0.25,0.25,0.17857142857142858,0.07142857142857142,0.17857142857142858,0.25,0.17857142857142858,0.25,0.35714285714285715,0.35714285714285715,0.35714285714285715,0.25,0.17857142857142858,0.14285714285714285,0.17857142857142858,0.25,0.17857142857142858,0.25,0.25,0.32142857142857145,0.35714285714285715,0.32142857142857145,0.25,0.32142857142857145,0.35714285714285715,0.25"
1355.mid,"62,60,62,65,67,65,67,69,67,65,65,65,64,65,67,64,65,62,62,64,65,64,65,62,62,60,62,62,62,62,65,62,62,62,62,62,64,65,64,62,60,62,65,64,65,67,65,65,64,62,65,62,62,60","0.25,0.17857142857142858,0.25,0.35714285714285715,0.42857142857142855,0.35714285714285715,0.42857142857142855,0.5,0.42857142857142855,0.35714285714285715,0.35714285714285715,0.35714285714285715,0.32142857142857145,0.35714285714285715,0.42857142857142855,0.32142857142857145,0.35714285714285715,0.25,0.25,0.32142857142857145,0.35714285714285715,0.32142857142857145,0.35714285714285715,0.25,0.25,0.17857142857142858,0.25,0.25,0.25,0.25,0.35714285714285715,0.25,0.25,0.25,0.25,0.25,0.32142857142857145,0.35714285714285715,0.32142857142857145,0.25,0.17857142857142858,0.25,0.35714285714285715,0.32142857142857145,0.35714285714285715,0.42857142857142855,0.35714285714285715,0.35714285714285715,0.32142857142857145,0.25,0.35714285714285715,0.25,0.25,0.17857142857142858"
1356.mid,"57,57,60,62,65,62,62,62,65,65,64,65,62,65,62,62,60,60,62,65,67,65,65,62,60,62,62,65,67,65,65,64,62,62,64,65,64,62,64,65,62,65,64,65,67,65,67,65,65,64,62,64,65,62,62,62,62,64,65,64,62,60,62,65,64,65,67,65,65,64,62,65,62,62,60,62,65,65,65,64,62,65,62,65,62,64,65,60,62,62,59,60,57,55,57,62,60,60,59,57,62,62,62,62,62,62,65,64,60,64,65,67,65,65,64,62,64,65,64,62,64,65,62","0.07142857142857142,0.07142857142857142,0.17857142857142858,0.25,0.35714285714285715,0.25,0.25,0.25,0.35714285714285715,0.35714285714285715,0.32142857142857145,0.35714285714285715,0.25,0.35714285714285715,0.25,0.25,0.17857142857142858,0.17857142857142858,0.25,0.35714285714285715,0.42857142857142855,0.35714285714285715,0.35714285714285715,0.25,0.17857142857142858,0.25,0.25,0.35714285714285715,0.42857142857142855,0.35714285714285715,0.35714285714285715,0.32142857142857145,0.25,0.25,0.32142857142857145,0.35714285714285715,0.32142857142857145,0.25,0.32142857142857145,0.35714285714285715,0.25,0.35714285714285715,0.32142857142857145,0.35714285714285715,0.42857142857142855,0.35714285714285715,0.42857142857142855,0.35714285714285715,0.35714285714285715,0.32142857142857145,0.25,0.32142857142857145,0.35714285714285715,0.25,0.25,0.25,0.25,0.32142857142857145,0.35714285714285715,0.32142857142857145,0.25,0.17857142857142858,0.25,0.35714285714285715,0.32142857142857145,0.35714285714285715,0.42857142857142855,0.35714285714285715,0.35714285714285715,0.32142857142857145,0.25,0.35714285714285715,0.25,0.25,0.17857142857142858,0.25,0.35714285714285715,0.35714285714285715,0.35714285714285715,0.32142857142857145,0.25,0.35714285714285715,0.25,0.35714285714285715,0.25,0.32142857142857145,0.35714285714285715,0.17857142857142858,0.25,0.25,0.14285714285714285,0.17857142857142858,0.07142857142857142,0.0,0.07142857142857142,0.25,0.17857142857142858,0.17857142857142858,0.14285714285714285,0.07142857142857142,0.25,0.25,0.25,0.25,0.25,0.25,0.35714285714285715,0.32142857142857145,0.17857142857142858,0.32142857142857145,0.35714285714285715,0.42857142857142855,0.35714285714285715,0.35714285714285715,0.32142857142857145,0.25,0.32142857142857145,0.35714285714285715,0.32142857142857145,0.25,0.32142857142857145,0.35714285714285715,0.25"
1357.mid,"62,62,60,60,62,60,59,60,59,60,62,62,64,65,64,65,64,62,60,65,64,65,67,65,64,65,64,62,62,64,65,64,65,64,62,62,67,65,67,65,65,64,62,64,65,62,62,65,62,62,62,62,65,62,62,64,65,64,62,60,62,65,64,65,67,65,65,64,62,65,62,62,60,57,60,62,62,65,62,62,60,60,62,65,67,65,64,65,67,67,65,65,67,65,65,67,65,65,65,64,62,60,65,64,65,67,65,65,64,62,65,62","0.25,0.25,0.17857142857142858,0.17857142857142858,0.25,0.17857142857142858,0.14285714285714285,0.17857142857142858,0.14285714285714285,0.17857142857142858,0.25,0.25,0.32142857142857145,0.35714285714285715,0.32142857142857145,0.35714285714285715,0.32142857142857145,0.25,0.17857142857142858,0.35714285714285715,0.32142857142857145,0.35714285714285715,0.42857142857142855,0.35714285714285715,0.32142857142857145,0.35714285714285715,0.32142857142857145,0.25,0.25,0.32142857142857145,0.35714285714285715,0.32142857142857145,0.35714285714285715,0.32142857142857145,0.25,0.25,0.42857142857142855,0.35714285714285715,0.42857142857142855,0.35714285714285715,0.35714285714285715,0.32142857142857145,0.25,0.32142857142857145,0.35714285714285715,0.25,0.25,0.35714285714285715,0.25,0.25,0.25,0.25,0.35714285714285715,0.25,0.25,0.32142857142857145,0.35714285714285715,0.32142857142857145,0.25,0.17857142857142858,0.25,0.35714285714285715,0.32142857142857145,0.35714285714285715,0.42857142857142855,0.35714285714285715,0.35714285714285715,0.32142857142857145,0.25,0.35714285714285715,0.25,0.25,0.17857142857142858,0.07142857142857142,0.17857142857142858,0.25,0.25,0.35714285714285715,0.25,0.25,0.17857142857142858,0.17857142857142858,0.25,0.35714285714285715,0.42857142857142855,0.35714285714285715,0.32142857142857145,0.35714285714285715,0.42857142857142855,0.42857142857142855,0.35714285714285715,0.35714285714285715,0.42857142857142855,0.35714285714285715,0.35714285714285715,0.42857142857142855,0.35714285714285715,0.35714285714285715,0.35714285714285715,0.32142857142857145,0.25,0.17857142857142858,0.35714285714285715,0.32142857142857145,0.35714285714285715,0.42857142857142855,0.35714285714285715,0.35714285714285715,0.32142857142857145,0.25,0.35714285714285715,0.25"
1358.mid,"62,60,60,62,65,69,65,67,69,67,65,65,64,65,67,64,65,62,64,65,64,65,62,62,60,62,62,62,64,65,64,62,60,62,65,64,65,67,65,65,64,62,65,62,62,60","0.25,0.17857142857142858,0.17857142857142858,0.25,0.35714285714285715,0.5,0.35714285714285715,0.42857142857142855,0.5,0.42857142857142855,0.35714285714285715,0.35714285714285715,0.32142857142857145,0.35714285714285715,0.42857142857142855,0.32142857142857145,0.35714285714285715,0.25,0.32142857142857145,0.35714285714285715,0.32142857142857145,0.35714285714285715,0.25,0.25,0.17857142857142858,0.25,0.25,0.25,0.32142857142857145,0.35714285714285715,0.32142857142857145,0.25,0.17857142857142858,0.25,0.35714285714285715,0.32142857142857145,0.35714285714285715,0.42857142857142855,0.35714285714285715,0.35714285714285715,0.32142857142857145,0.25,0.35714285714285715,0.25,0.25,0.17857142857142858"
1359.mid,"67,67,67,72,69,67,65,67,69,67,65,67,67,72,72,74,76,74,74,72,74,76,74,72,71,67,67,69,67,65,67,67,69,65,65,67,67,65,67,69,72,74,72,71,72,74,72,69,69,72,72,67,67,72,72,71,72,69,67","0.42857142857142855,0.42857142857142855,0.42857142857142855,0.6071428571428571,0.5,0.42857142857142855,0.35714285714285715,0.42857142857142855,0.5,0.42857142857142855,0.35714285714285715,0.42857142857142855,0.42857142857142855,0.6071428571428571,0.6071428571428571,0.6785714285714286,0.75,0.6785714285714286,0.6785714285714286,0.6071428571428571,0.6785714285714286,0.75,0.6785714285714286,0.6071428571428571,0.5714285714285714,0.42857142857142855,0.42857142857142855,0.5,0.42857142857142855,0.35714285714285715,0.42857142857142855,0.42857142857142855,0.5,0.35714285714285715,0.35714285714285715,0.42857142857142855,0.42857142857142855,0.35714285714285715,0.42857142857142855,0.5,0.6071428571428571,0.6785714285714286,0.6071428571428571,0.5714285714285714,0.6071428571428571,0.6785714285714286,0.6071428571428571,0.5,0.5,0.6071428571428571,0.6071428571428571,0.42857142857142855,0.42857142857142855,0.6071428571428571,0.6071428571428571,0.5714285714285714,0.6071428571428571,0.5,0.42857142857142855"
1360.mid,"62,60,62,65,67,65,64,65,67,65,64,62,62,65,65,65,64,62,60,65,65,65,67,69,67,69,72,69,69,67,65,65,65,65,67,65,65,65,64,65,67,65,64,62,62,69,69,69,67,67,65,67,69,67","0.25,0.17857142857142858,0.25,0.35714285714285715,0.42857142857142855,0.35714285714285715,0.32142857142857145,0.35714285714285715,0.42857142857142855,0.35714285714285715,0.32142857142857145,0.25,0.25,0.35714285714285715,0.35714285714285715,0.35714285714285715,0.32142857142857145,0.25,0.17857142857142858,0.35714285714285715,0.35714285714285715,0.35714285714285715,0.42857142857142855,0.5,0.42857142857142855,0.5,0.6071428571428571,0.5,0.5,0.42857142857142855,0.35714285714285715,0.35714285714285715,0.35714285714285715,0.35714285714285715,0.42857142857142855,0.35714285714285715,0.35714285714285715,0.35714285714285715,0.32142857142857145,0.35714285714285715,0.42857142857142855,0.35714285714285715,0.32142857142857145,0.25,0.25,0.5,0.5,0.5,0.42857142857142855,0.42857142857142855,0.35714285714285715,0.42857142857142855,0.5,0.42857142857142855"
1361.mid,"69,65,67,67,67,69,67,67,67,65,67,67,69,67,65,65,69,72,72,72,72,72,71,72,69,65,67,69,72,69,67,72,72,72,71,72,69,67","0.5,0.35714285714285715,0.42857142857142855,0.42857142857142855,0.42857142857142855,0.5,0.42857142857142855,0.42857142857142855,0.42857142857142855,0.35714285714285715,0.42857142857142855,0.42857142857142855,0.5,0.42857142857142855,0.35714285714285715,0.35714285714285715,0.5,0.6071428571428571,0.6071428571428571,0.6071428571428571,0.6071428571428571,0.6071428571428571,0.5714285714285714,0.6071428571428571,0.5,0.35714285714285715,0.42857142857142855,0.5,0.6071428571428571,0.5,0.42857142857142855,0.6071428571428571,0.6071428571428571,0.6071428571428571,0.5714285714285714,0.6071428571428571,0.5,0.42857142857142855"
1362.mid,"69,67,69,65,65,67,69,69,67,67,69,67,67,72,72,72,69,69,67,69,72,69,67,67,67,67,69,67,67,69,67,65,69,71,72,71,69,67,69,69,72,69,67,67,72,72,72,71,72,69,67","0.5,0.42857142857142855,0.5,0.35714285714285715,0.35714285714285715,0.42857142857142855,0.5,0.5,0.42857142857142855,0.42857142857142855,0.5,0.42857142857142855,0.42857142857142855,0.6071428571428571,0.6071428571428571,0.6071428571428571,0.5,0.5,0.42857142857142855,0.5,0.6071428571428571,0.5,0.42857142857142855,0.42857142857142855,0.42857142857142855,0.42857142857142855,0.5,0.42857142857142855,0.42857142857142855,0.5,0.42857142857142855,0.35714285714285715,0.5,0.5714285714285714,0.6071428571428571,0.5714285714285714,0.5,0.42857142857142855,0.5,0.5,0.6071428571428571,0.5,0.42857142857142855,0.42857142857142855,0.6071428571428571,0.6071428571428571,0.6071428571428571,0.5714285714285714,0.6071428571428571,0.5,0.42857142857142855"
1363.mid,"65,67,71,69,71,67,65,65,67,65,65,62,65,62,65,67,67,65,65,64,62,65,62,65,65,64,65,62,64,67,69,67,69,67,65,65,67,69,69,67,65,67,69,67,69,72,69,69,69,71,72,67,69,67,67,65,65,67,69,72,67,69,67,64,67,64,65,65,64,65,64,65,67,69,67,67,69,69,67,65,67,69,69,67,67,64,67,69,72,72,71,72,74,72,72,69,71,72,71,69,67,69,69,67,69,69,72,69,69,72,69,69,67,69,72,72,67,69,64,65,67,69,72,67,64,65,62,65,62,62,60,65,67,69,71,71,69,67,65,67,69,67,67,69,71,72,71,69,72,67,69,72,69,67,64,67,64,65,65,64","0.35714285714285715,0.42857142857142855,0.5714285714285714,0.5,0.5714285714285714,0.42857142857142855,0.35714285714285715,0.35714285714285715,0.42857142857142855,0.35714285714285715,0.35714285714285715,0.25,0.35714285714285715,0.25,0.35714285714285715,0.42857142857142855,0.42857142857142855,0.35714285714285715,0.35714285714285715,0.32142857142857145,0.25,0.35714285714285715,0.25,0.35714285714285715,0.35714285714285715,0.32142857142857145,0.35714285714285715,0.25,0.32142857142857145,0.42857142857142855,0.5,0.42857142857142855,0.5,0.42857142857142855,0.35714285714285715,0.35714285714285715,0.42857142857142855,0.5,0.5,0.42857142857142855,0.35714285714285715,0.42857142857142855,0.5,0.42857142857142855,0.5,0.6071428571428571,0.5,0.5,0.5,0.5714285714285714,0.6071428571428571,0.42857142857142855,0.5,0.42857142857142855,0.42857142857142855,0.35714285714285715,0.35714285714285715,0.42857142857142855,0.5,0.6071428571428571,0.42857142857142855,0.5,0.42857142857142855,0.32142857142857145,0.42857142857142855,0.32142857142857145,0.35714285714285715,0.35714285714285715,0.32142857142857145,0.35714285714285715,0.32142857142857145,0.35714285714285715,0.42857142857142855,0.5,0.42857142857142855,0.42857142857142855,0.5,0.5,0.42857142857142855,0.35714285714285715,0.42857142857142855,0.5,0.5,0.42857142857142855,0.42857142857142855,0.32142857142857145,0.42857142857142855,0.5,0.6071428571428571,0.6071428571428571,0.5714285714285714,0.6071428571428571,0.6785714285714286,0.6071428571428571,0.6071428571428571,0.5,0.5714285714285714,0.6071428571428571,0.5714285714285714,0.5,0.42857142857142855,0.5,0.5,0.42857142857142855,0.5,0.5,0.6071428571428571,0.5,0.5,0.6071428571428571,0.5,0.5,0.42857142857142855,0.5,0.6071428571428571,0.6071428571428571,0.42857142857142855,0.5,0.32142857142857145,0.35714285714285715,0.42857142857142855,0.5,0.6071428571428571,0.42857142857142855,0.32142857142857145,0.35714285714285715,0.25,0.35714285714285715,0.25,0.25,0.17857142857142858,0.35714285714285715,0.42857142857142855,0.5,0.5714285714285714,0.5714285714285714,0.5,0.42857142857142855,0.35714285714285715,0.42857142857142855,0.5,0.42857142857142855,0.42857142857142855,0.5,0.5714285714285714,0.6071428571428571,0.5714285714285714,0.5,0.6071428571428571,0.42857142857142855,0.5,0.6071428571428571,0.5,0.42857142857142855,0.32142857142857145,0.42857142857142855,0.32142857142857145,0.35714285714285715,0.35714285714285715,0.32142857142857145"
